nose1x,neck1x,right_shoulder1x,right_elbow1x,right_wrist1x,left_shoulder1x,left_elbow1x,left_wrist1x,right_hip1x,right_knee1x,right_ankle1x,left_hip1x,left_knee1x,left_ankle1x,right_eye1x,left_eye1x,right_ear1x,left_ear1x,background1x,nose1y,neck1y,right_shoulder1y,right_elbow1y,right_wrist1y,left_shoulder1y,left_elbow1y,left_wrist1y,right_hip1y,right_knee1y,right_ankle1y,left_hip1y,left_knee1y,left_ankle1y,right_eye1y,left_eye1y,right_ear1y,left_ear1y,background1y,nose2x,neck2x,right_shoulder2x,right_elbow2x,right_wrist2x,left_shoulder2x,left_elbow2x,left_wrist2x,right_hip2x,right_knee2x,right_ankle2x,left_hip2x,left_knee2x,left_ankle2x,right_eye2x,left_eye2x,right_ear2x,left_ear2x,background2x,nose2y,neck2y,right_shoulder2y,right_elbow2y,right_wrist2y,left_shoulder2y,left_elbow2y,left_wrist2y,right_hip2y,right_knee2y,right_ankle2y,left_hip2y,left_knee2y,left_ankle2y,right_eye2y,left_eye2y,right_ear2y,left_ear2y,background2y,label
445,488,560,606,328,562,688,0,455,0,0,555,0,0,0,0,519,426,0,759,431,413,463,492,422,864,0,659,0,0,659,0,0,0,0,340,363,0,0,763,420,311,0,412,0,0,0,0,0,0,0,0,0,0,0,734,0,0,774,440,509,0,450,0,0,0,0,0,0,0,0,0,0,0,704,0,fight
0,479,546,587,0,410,300,288,556,598,0,381,0,0,0,0,498,410,0,0,440,426,529,0,456,509,480,671,852,0,587,0,0,0,0,357,375,0,0,379,308,0,0,451,0,0,0,0,0,450,0,0,0,0,0,0,0,0,831,807,0,0,843,0,0,0,0,0,677,0,0,0,0,0,0,0,fight
369,478,542,0,0,413,264,261,558,601,0,453,331,0,0,375,494,408,0,403,452,435,0,0,470,514,449,689,870,0,698,786,0,0,386,367,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
766,477,551,0,0,398,258,261,559,608,0,448,439,0,0,0,498,400,0,510,464,447,0,0,483,505,421,697,872,0,707,891,0,0,0,374,395,0,0,770,257,0,0,789,0,0,0,609,0,0,0,0,0,0,0,0,0,0,538,455,0,0,536,0,0,0,873,0,0,0,0,0,0,0,0,0,fight
0,489,564,0,0,362,255,267,405,402,0,384,391,0,0,0,506,397,0,0,485,463,0,0,509,500,419,620,719,0,625,722,0,0,0,389,413,0,0,385,412,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,506,505,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,fight
0,269,262,259,279,405,0,0,294,0,0,0,0,0,524,540,507,0,0,0,471,476,488,439,520,0,0,589,0,0,0,0,0,183,183,408,0,0,0,493,572,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,502,479,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,fight
0,289,284,277,327,295,0,0,288,417,397,0,0,0,540,555,521,0,0,0,450,450,477,507,448,0,0,561,654,769,0,0,0,184,183,190,0,0,0,407,0,0,0,385,0,0,0,0,0,0,0,0,0,0,307,0,0,0,523,0,0,0,522,0,0,0,0,0,0,0,0,0,0,428,0,0,fight
0,587,582,0,0,0,0,0,584,0,0,578,0,0,0,0,0,0,0,0,469,467,0,0,0,0,0,527,0,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
310,398,426,0,0,355,311,711,410,419,414,713,369,0,0,324,0,356,0,437,521,516,0,0,408,455,485,537,645,731,490,624,0,0,428,0,443,0,0,0,0,0,0,379,0,0,408,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,607,0,0,539,0,0,0,0,0,0,0,fight
0,405,0,0,0,0,0,0,395,414,0,351,372,0,548,564,532,0,0,0,420,0,0,0,0,0,0,523,625,0,525,622,0,167,169,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
465,421,0,0,0,481,0,0,0,0,0,0,0,0,448,478,0,0,0,514,859,0,0,0,855,0,0,0,0,0,0,0,0,495,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
314,552,353,0,0,591,0,0,0,0,0,0,0,0,548,562,533,343,0,503,219,841,0,0,219,0,0,0,0,0,0,0,0,179,178,183,486,0,0,410,0,0,0,349,0,0,0,0,0,0,0,0,0,318,0,0,0,0,575,0,0,0,578,0,0,0,0,0,0,0,0,0,484,0,0,0,fight
0,386,499,0,0,0,0,0,654,664,665,0,656,653,0,0,405,473,0,0,604,634,0,0,0,0,0,744,792,849,0,791,847,0,0,483,453,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,fight
562,554,513,0,0,0,0,0,0,740,661,0,666,668,552,568,538,293,0,194,228,221,0,0,0,0,0,0,385,853,0,796,850,185,185,191,518,0,0,0,0,0,0,0,0,0,0,661,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,0,505,0,0,fight
549,545,384,0,0,584,0,0,524,0,0,466,0,0,540,556,525,567,0,203,238,542,0,0,235,0,0,735,0,0,532,0,0,194,194,200,199,0,0,459,425,0,0,472,0,0,0,0,0,465,0,0,0,0,326,248,0,0,485,581,0,0,485,0,0,0,0,0,763,0,0,0,0,496,563,0,fight
0,339,377,0,0,291,0,0,0,0,0,0,0,0,540,554,0,231,0,0,580,540,0,0,624,0,0,0,0,0,0,0,0,193,192,0,560,0,0,425,358,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,854,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,803,396,0,0,820,0,0,524,0,0,0,0,0,0,0,333,246,0,0,527,549,0,0,528,0,0,735,0,0,0,0,0,0,0,495,560,0,0,342,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
224,471,406,0,0,538,0,0,0,0,0,0,0,0,209,236,0,379,0,594,885,861,0,0,897,0,0,0,0,0,0,0,0,570,571,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,fight
0,486,492,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,600,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,335,384,0,0,282,0,0,0,0,0,0,0,0,580,597,351,254,0,0,609,601,0,0,622,0,0,0,0,0,0,0,0,196,198,522,554,0,0,484,419,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,860,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,439,0,0,0,0,0,534,0,0,595,612,0,0,0,0,0,0,0,0,576,0,0,0,0,0,733,0,0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,fight
0,344,437,0,0,311,0,0,0,0,0,0,0,0,0,0,344,0,0,0,565,840,0,0,588,0,0,0,0,0,0,0,0,0,0,483,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
617,322,290,242,0,354,0,0,0,0,0,0,0,0,607,625,0,637,0,193,408,403,485,0,413,0,0,0,0,0,0,0,0,181,181,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
304,520,456,0,0,590,0,0,0,0,0,0,0,0,297,0,542,0,0,508,861,833,0,0,874,0,0,0,0,0,0,0,0,494,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,536,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,384,341,0,291,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,350,0,454,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,429,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,351,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,561,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,561,492,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,815,0,0,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,468,556,0,0,378,0,0,0,0,0,0,555,621,654,672,514,404,0,0,489,491,0,0,487,0,0,0,0,0,0,363,444,146,146,380,374,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,fight
284,817,136,0,0,119,275,0,0,0,0,0,0,0,269,297,232,300,0,314,188,370,0,0,371,518,0,0,0,0,0,0,0,292,302,292,319,0,0,215,292,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,407,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,475,433,0,0,516,566,605,460,0,0,518,0,0,0,0,0,0,0,0,321,331,0,0,312,370,422,459,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,519,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,450,0,0,0,0,0,0,0,fight
0,500,543,0,0,464,429,378,540,0,0,483,433,429,0,0,0,457,0,0,331,323,0,0,338,411,419,426,0,0,427,471,549,0,0,0,307,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,270,546,579,0,442,420,0,538,0,0,467,0,0,0,0,0,462,0,0,338,345,420,0,360,420,0,482,0,0,487,0,0,0,0,0,311,0,0,496,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,502,0,0,0,579,596,0,0,0,0,0,0,0,595,613,0,631,0,0,825,0,0,0,817,400,0,0,0,0,0,0,0,122,120,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,299,309,323,0,288,0,0,298,295,0,279,283,284,0,0,0,0,0,0,360,359,330,0,359,0,0,416,475,0,416,474,523,0,0,0,0,0,0,698,707,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
585,594,569,547,0,619,630,0,557,0,0,600,0,0,582,592,0,606,0,458,497,497,542,0,496,542,0,601,0,0,604,0,0,452,452,0,453,0,0,490,413,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,770,0,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
287,487,0,0,0,559,0,0,0,0,0,0,0,0,0,292,0,316,0,248,774,0,0,0,768,0,0,0,0,0,0,0,0,0,237,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,309,332,0,0,281,0,0,339,305,298,298,310,300,0,0,312,531,0,0,281,277,0,0,288,0,0,387,462,528,392,462,530,0,0,241,332,0,0,483,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
842,838,803,290,0,875,0,0,233,0,0,111,0,0,838,853,244,221,0,161,198,186,548,0,210,0,0,626,0,0,591,0,0,149,153,313,318,0,305,561,589,0,0,129,0,0,0,0,0,0,0,0,282,308,301,0,0,337,227,233,0,0,394,0,0,0,0,0,0,0,0,314,323,351,0,0,fight
0,411,438,544,0,386,540,535,502,494,489,513,485,490,0,0,303,266,0,0,275,274,341,0,279,337,389,397,457,520,393,456,517,0,0,248,240,0,0,277,314,0,0,241,205,0,292,302,292,234,0,292,0,0,0,368,0,0,288,293,0,0,281,339,0,399,464,534,395,0,533,0,0,0,242,0,fight
270,319,279,0,0,359,433,0,0,0,0,0,0,0,264,277,0,296,0,278,283,307,0,0,257,306,0,0,0,0,0,0,0,265,266,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
503,397,0,0,0,0,0,0,0,0,0,0,0,0,469,540,441,561,0,464,329,0,0,0,0,0,0,0,0,0,0,0,0,438,439,435,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,452,410,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,393,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,502,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,fight
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
499,0,0,0,0,0,0,0,0,0,671,0,0,668,460,506,400,0,0,455,0,0,0,0,0,0,0,0,0,744,0,0,744,433,431,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,346,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,322,0,0,0,0,671,0,0,0,0,563,0,578,0,0,0,0,0,0,346,0,0,0,0,764,0,0,0,0,120,0,117,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,259,304,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,322,332,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,241,324,312,0,152,89,0,257,0,0,130,0,0,0,0,308,222,0,0,425,448,575,0,408,486,0,649,0,0,610,0,0,0,0,353,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
555,0,0,0,0,0,0,0,0,0,661,0,0,0,544,562,0,577,0,130,0,0,0,0,0,0,0,0,0,771,0,0,0,120,116,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,254,294,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,313,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
557,266,303,313,0,228,191,0,276,0,667,221,0,0,547,565,299,581,0,116,301,310,373,0,291,354,0,410,0,759,396,0,0,106,102,269,99,0,0,759,777,828,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,738,734,745,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,fight
0,266,226,315,0,228,0,0,277,489,494,226,501,501,550,568,298,582,0,0,304,297,378,0,293,0,0,419,739,802,408,728,800,108,103,268,101,0,0,0,304,0,0,300,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,315,0,0,312,0,0,0,0,0,0,0,0,0,0,0,258,0,fight
557,262,300,315,0,613,203,209,280,316,300,227,236,241,546,564,297,580,0,124,294,299,358,0,148,345,400,390,406,483,385,433,479,114,110,266,105,0,0,753,775,827,0,225,0,210,0,0,490,0,0,494,0,0,0,253,0,0,746,739,746,0,289,0,401,0,0,801,0,0,800,0,0,0,255,0,fight
0,306,606,489,539,226,0,0,476,496,540,493,503,548,0,0,529,0,0,0,345,392,720,925,337,0,0,777,864,945,775,862,938,0,0,561,0,0,0,592,510,501,0,580,0,0,0,0,0,0,465,0,0,0,0,0,0,0,395,561,808,0,395,0,0,0,0,0,0,980,0,0,0,0,0,0,fight
0,306,606,489,539,226,0,0,476,496,540,493,503,548,0,0,529,0,0,0,345,392,720,925,337,0,0,777,864,945,775,862,938,0,0,561,0,0,0,592,510,501,0,580,0,0,0,0,0,0,465,0,0,0,0,0,0,0,395,561,808,0,395,0,0,0,0,0,0,980,0,0,0,0,0,0,fight
0,611,625,0,539,600,554,520,683,468,0,648,468,0,0,0,0,566,0,0,403,401,0,941,403,402,369,501,963,0,515,941,0,0,0,0,360,0,0,0,466,0,0,474,489,521,321,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,660,809,370,729,0,0,0,0,0,0,0,0,0,0,fight
592,632,643,0,546,623,577,547,695,474,0,196,476,0,0,0,558,0,0,588,417,416,0,942,415,406,933,515,957,0,734,938,0,0,0,569,0,0,0,0,467,0,0,0,487,0,319,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,789,0,740,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,384,485,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,953,0,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,252,336,347,0,161,97,0,288,0,0,136,0,0,0,0,311,224,0,0,435,453,592,0,425,508,0,653,0,0,638,0,0,0,0,359,341,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,698,0,fight
0,500,550,691,0,546,0,0,375,501,0,205,504,566,0,0,0,0,0,0,421,418,513,0,399,0,0,744,963,0,728,723,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,955,0,0,0,0,0,0,fight
0,435,592,693,0,284,0,0,418,522,0,213,0,0,0,0,659,0,0,0,391,434,512,0,335,0,0,755,990,0,721,0,0,0,0,411,0,0,0,638,677,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,447,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,470,0,0,0,0,0,0,489,644,0,0,646,518,0,0,0,0,0,0,509,0,0,0,0,0,0,732,843,0,0,840,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,601,0,0,0,518,662,724,0,0,502,0,0,0,0,0,0,0,0,0,400,0,0,0,736,859,1078,0,0,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,537,0,0,0,0,0,0,520,679,466,0,489,472,0,0,0,0,0,0,498,0,0,0,0,0,0,737,875,960,0,794,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,0,0,0,0,0,0,0,0,fight
0,0,490,453,0,655,0,0,754,680,750,730,642,450,0,0,0,0,0,0,0,496,566,0,465,0,0,532,877,1079,538,807,962,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,561,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,769,808,0,0,0,0,0,0,fight
0,576,505,470,468,632,617,538,761,670,0,736,637,0,0,0,0,0,0,0,477,465,532,578,487,648,628,544,870,0,557,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,262,352,378,0,171,0,0,320,0,0,184,0,0,0,0,315,220,0,0,447,461,591,0,438,0,0,665,0,0,632,0,0,0,0,368,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,559,496,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,498,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,500,483,513,0,0,0,525,647,0,432,0,414,0,0,0,0,0,0,0,507,581,644,0,0,0,782,907,0,796,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,0,0,424,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,518,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
555,511,532,589,625,467,0,0,498,540,0,441,464,0,533,559,491,839,0,265,384,396,578,688,385,0,0,741,990,0,744,998,0,249,243,254,504,0,0,485,439,0,626,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,481,0,689,614,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
675,101,628,608,603,722,162,210,617,590,560,682,695,693,663,688,648,705,0,310,403,407,514,594,420,500,557,634,840,998,649,851,987,296,297,305,308,0,0,675,0,128,219,0,748,705,0,0,0,0,0,0,0,0,0,0,0,0,413,0,689,748,0,563,615,0,0,0,0,0,0,0,0,0,0,0,fight
